curated_genus,curated_species,speciesname_standard_format,species_ngenomes,original_taxon_count,lca_taxid,lca_taxon_name,lca_taxon_rank,matched_name,matched_nametype,matched_speciesname_only,matched_taxid,matched_taxon_name,matched_taxon_rank,matched_taxon_unique
Escherichia,coli,True,4221,2168,562,Escherichia coli,species,Escherichia coli,primary,False,562,Escherichia coli,species,True
Escherichia,fergusonii,True,6,4,564,Escherichia fergusonii,species,Escherichia fergusonii,primary,False,564,Escherichia fergusonii,species,True
Exiguobacterium,antarcticum,True,2,2,132920,Exiguobacterium antarcticum,species,Exiguobacterium antarcticum,primary,False,132920,Exiguobacterium antarcticum,species,True
Exiguobacterium,pavilionensis,True,2,2,1385984,Exiguobacterium chiriqhucha,species,Exiguobacterium pavilionensis,Synonym,False,1385984,Exiguobacterium chiriqhucha,species,True
Exiguobacterium,undae,True,2,2,169177,Exiguobacterium undae,species,Exiguobacterium undae,primary,False,169177,Exiguobacterium undae,species,True
Facklamia,hominis,True,2,2,178214,Facklamia hominis,species,Facklamia hominis,primary,False,178214,Facklamia hominis,species,True
Faecalitalea,cylindroides,True,2,2,39483,Faecalitalea cylindroides,species,Faecalitalea cylindroides,primary,False,39483,Faecalitalea cylindroides,species,True
Ferrimicrobium,acidiphilum,True,2,1,1121877,Ferrimicrobium acidiphilum DSM 19497,strain,Ferrimicrobium acidiphilum,primary,False,121039,Ferrimicrobium acidiphilum,species,True
Fibrobacter,succinogenes,True,2,1,59374,Fibrobacter succinogenes subsp. succinogenes S85,strain,Fibrobacter succinogenes,primary,False,833,Fibrobacter succinogenes,species,True
Filomicrobium,marinum,True,2,1,1608628,Candidatus Filomicrobium marinum,species,Candidatus Filomicrobium marinum,primary,False,1608628,Candidatus Filomicrobium marinum,species,True
Finegoldia,magna,True,6,6,1260,Finegoldia magna,species,Finegoldia magna,primary,False,1260,Finegoldia magna,species,True
Flavobacterium,cauense,True,2,1,1341154,Flavobacterium cauense R2A-7,strain,Flavobacterium cauense,primary,False,510946,Flavobacterium cauense,species,True
Flavobacterium,enshiense,True,2,1,1107311,Flavobacterium enshiense DK69,strain,Flavobacterium enshiense,primary,False,1341165,Flavobacterium enshiense,species,True
Flavobacterium,psychrophilum,True,23,4,96345,Flavobacterium psychrophilum,species,Flavobacterium psychrophilum,primary,False,96345,Flavobacterium psychrophilum,species,True
Flavobacterium,rivuli,True,2,1,1121895,Flavobacterium rivuli WB 3.3-2 = DSM 21788,strain,Flavobacterium rivuli,primary,False,498301,Flavobacterium rivuli,species,True
Flavobacterium,subsaxonicum,True,2,1,1121898,Flavobacterium subsaxonicum WB 4.1-42 = DSM 21790,strain,Flavobacterium subsaxonicum,primary,False,426226,Flavobacterium subsaxonicum,species,True
Flavobacterium,suncheonense,True,2,1,1121899,Flavobacterium suncheonense GH29-5 = DSM 17707,strain,Flavobacterium suncheonense,primary,False,350894,Flavobacterium suncheonense,species,True
Flavonifractor,plautii,True,2,2,292800,Flavonifractor plautii,species,Flavonifractor plautii,primary,False,292800,Flavonifractor plautii,species,True
Fluoribacter,dumoffii,True,3,2,463,Fluoribacter dumoffii,species,Fluoribacter dumoffii,primary,False,463,Fluoribacter dumoffii,species,True
Francisella,noatunensis,True,6,5,299583,Francisella orientalis,species,,,,,,,
Francisella,philomiragia,True,8,3,28110,Francisella philomiragia,species,Francisella philomiragia,primary,False,28110,Francisella philomiragia,species,True
Francisella,tularensis,True,95,49,263,Francisella tularensis,species,Francisella tularensis,primary,False,263,Francisella tularensis,species,True
Franconibacter,helveticus,True,4,4,357240,Franconibacter helveticus,species,Franconibacter helveticus,primary,False,357240,Franconibacter helveticus,species,True
Franconibacter,pulveris,True,4,4,435910,Franconibacter pulveris,species,Franconibacter pulveris,primary,False,435910,Franconibacter pulveris,species,True
Fructobacillus,fructosus,True,3,2,1631,Fructobacillus fructosus,species,Fructobacillus fructosus,primary,False,1631,Fructobacillus fructosus,species,True
Fulvimarina,pelagi,True,2,2,217511,Fulvimarina pelagi,species,Fulvimarina pelagi,primary,False,217511,Fulvimarina pelagi,species,True
Fusobacterium,gonidiaformans,True,2,2,849,Fusobacterium gonidiaformans,species,Fusobacterium gonidiaformans,primary,False,849,Fusobacterium gonidiaformans,species,True
Fusobacterium,hwasookii,True,8,5,1583098,Fusobacterium hwasookii,species,Fusobacterium hwasookii,primary,False,1583098,Fusobacterium hwasookii,species,True
Fusobacterium,necrophorum,True,29,12,859,Fusobacterium necrophorum,species,Fusobacterium necrophorum,primary,False,859,Fusobacterium necrophorum,species,True
Fusobacterium,nucleatum,True,34,30,851,Fusobacterium nucleatum,species,Fusobacterium nucleatum,primary,False,851,Fusobacterium nucleatum,species,True
Fusobacterium,ulcerans,True,2,2,861,Fusobacterium ulcerans,species,Fusobacterium ulcerans,primary,False,861,Fusobacterium ulcerans,species,True
Gallibacterium,anatis,True,22,10,750,Gallibacterium anatis,species,Gallibacterium anatis,primary,False,750,Gallibacterium anatis,species,True
Gardnerella,vaginalis,True,42,36,2702,Gardnerella vaginalis,species,Gardnerella vaginalis,primary,False,2702,Gardnerella vaginalis,species,True
Gemella,sanguinis,True,2,2,84135,Gemella sanguinis,species,Gemella sanguinis,primary,False,84135,Gemella sanguinis,species,True
Geobacillus,caldoxylosilyticus,True,3,3,81408,Parageobacillus caldoxylosilyticus,species,Geobacillus caldoxylosilyticus,Synonym,False,81408,Parageobacillus caldoxylosilyticus,species,True
Geobacillus,kaustophilus,True,2,1,1462,Geobacillus kaustophilus,species,Geobacillus kaustophilus,primary,False,1462,Geobacillus kaustophilus,species,True
Geobacillus,stearothermophilus,True,10,3,1422,Geobacillus stearothermophilus,species,Geobacillus stearothermophilus,primary,False,1422,Geobacillus stearothermophilus,species,True
Geobacillus,thermodenitrificans,True,2,2,33940,Geobacillus thermodenitrificans,species,Geobacillus thermodenitrificans,primary,False,33940,Geobacillus thermodenitrificans,species,True
Geobacillus,thermoglucosidasius,True,5,4,1426,Parageobacillus thermoglucosidasius,species,Geobacillus thermoglucosidasius,Synonym,False,1426,Parageobacillus thermoglucosidasius,species,True
Geobacillus,thermoleovorans,True,3,3,33941,Geobacillus thermoleovorans,species,Geobacillus thermoleovorans,primary,False,33941,Geobacillus thermoleovorans,species,True
Geobacillus,toebii,True,2,2,153151,Parageobacillus toebii,species,Geobacillus toebii,Synonym,False,153151,Parageobacillus toebii,species,True
Geobacter,metallireducens,True,2,2,28232,Geobacter metallireducens,species,Geobacter metallireducens,primary,False,28232,Geobacter metallireducens,species,True
Geobacter,sulfurreducens,True,3,3,35554,Geobacter sulfurreducens,species,Geobacter sulfurreducens,primary,False,35554,Geobacter sulfurreducens,species,True
Glaciecola,pallidula,True,2,1,1121922,Glaciecola pallidula DSM 14239 = ACAM 615,strain,Glaciecola pallidula,primary,False,56807,Glaciecola pallidula,species,True
Gluconacetobacter,diazotrophicus,True,2,1,272568,Gluconacetobacter diazotrophicus PA1 5,strain,Gluconacetobacter diazotrophicus,primary,False,33996,Gluconacetobacter diazotrophicus,species,True
Gluconobacter,albidus,True,2,1,318683,Gluconobacter albidus,species,Gluconobacter albidus,primary,False,318683,Gluconobacter albidus,species,True
Gluconobacter,oxydans,True,8,4,442,Gluconobacter oxydans,species,Gluconobacter oxydans,primary,False,442,Gluconobacter oxydans,species,True
Gluconobacter,thailandicus,True,4,4,257438,Gluconobacter thailandicus,species,Gluconobacter thailandicus,primary,False,257438,Gluconobacter thailandicus,species,True
Glycomyces,tenuis,True,2,2,58116,Glycomyces tenuis,species,Glycomyces tenuis,primary,False,58116,Glycomyces tenuis,species,True
Gordonia,alkanivorans,True,3,3,84096,Gordonia alkanivorans,species,Gordonia alkanivorans,primary,False,84096,Gordonia alkanivorans,species,True
Gordonia,amicalis,True,2,2,89053,Gordonia amicalis,species,Gordonia amicalis,primary,False,89053,Gordonia amicalis,species,True
Gordonia,hirsuta,True,2,1,1121927,Gordonia hirsuta DSM 44140 = NBRC 16056,strain,Gordonia hirsuta,primary,False,53427,Gordonia hirsuta,species,True
Gordonia,polyisoprenivorans,True,3,3,84595,Gordonia polyisoprenivorans,species,Gordonia polyisoprenivorans,primary,False,84595,Gordonia polyisoprenivorans,species,True
Gordonia,sihwensis,True,2,2,173559,Gordonia sihwensis,species,Gordonia sihwensis,primary,False,173559,Gordonia sihwensis,species,True
Gordonia,terrae,True,2,2,2055,Gordonia terrae,species,Gordonia terrae,primary,False,2055,Gordonia terrae,species,True
Granulibacter,bethesdensis,True,4,4,364410,Granulibacter bethesdensis,species,Granulibacter bethesdensis,primary,False,364410,Granulibacter bethesdensis,species,True
Granulicoccus,phenolivorans,True,2,1,1121933,Granulicoccus phenolivorans DSM 17626 = NBRC 107789 = JCM 15570,strain,Granulicoccus phenolivorans,primary,False,266854,Granulicoccus phenolivorans,species,True
Grimontia,hollisae,True,2,2,673,Grimontia hollisae,species,Grimontia hollisae,primary,False,673,Grimontia hollisae,species,True
Haemophilus,[Haemophilus] parasuis,False,24,19,738,Glaesserella parasuis,species,Haemophilus parasuis,Synonym,True,738,Glaesserella parasuis,species,True
Haemophilus,haemolyticus,True,6,3,726,Haemophilus haemolyticus,species,Haemophilus haemolyticus,primary,False,726,Haemophilus haemolyticus,species,True
Haemophilus,influenzae,True,109,19,727,Haemophilus influenzae,species,Haemophilus influenzae,primary,False,727,Haemophilus influenzae,species,True
Haemophilus,parahaemolyticus,True,2,2,735,Haemophilus parahaemolyticus,species,Haemophilus parahaemolyticus,primary,False,735,Haemophilus parahaemolyticus,species,True
Haemophilus,parainfluenzae,True,16,4,729,Haemophilus parainfluenzae,species,Haemophilus parainfluenzae,primary,False,729,Haemophilus parainfluenzae,species,True
Haemophilus,sputorum,True,2,2,1078480,Haemophilus sputorum,species,Haemophilus sputorum,primary,False,1078480,Haemophilus sputorum,species,True
Hafnia,alvei,True,7,4,569,Hafnia alvei,species,Hafnia alvei,primary,False,569,Hafnia alvei,species,True
Halomonas,anticariensis,True,2,1,1121939,Halomonas anticariensis FP35 = DSM 16096,strain,Halomonas anticariensis,primary,False,258591,Halomonas anticariensis,species,True
Halomonas,huangheensis,True,2,1,1178482,Halomonas huangheensis,species,Halomonas huangheensis,primary,False,1178482,Halomonas huangheensis,species,True
Hamiltonella,defensa,True,3,3,138072,Candidatus Hamiltonella defensa,species,Candidatus Hamiltonella defensa,primary,False,138072,Candidatus Hamiltonella defensa,species,True
Helicobacter,ailurogastricus,True,4,1,1578720,Helicobacter ailurogastricus,species,Helicobacter ailurogastricus,primary,False,1578720,Helicobacter ailurogastricus,species,True
Helicobacter,bilis,True,7,4,37372,Helicobacter bilis,species,Helicobacter bilis,primary,False,37372,Helicobacter bilis,species,True
Helicobacter,bizzozeronii,True,2,2,56877,Helicobacter bizzozeronii,species,Helicobacter bizzozeronii,primary,False,56877,Helicobacter bizzozeronii,species,True
Helicobacter,canadensis,True,2,1,537970,Helicobacter canadensis MIT 98-5491,strain,Helicobacter canadensis,primary,False,123841,Helicobacter canadensis,species,True
Helicobacter,cinaedi,True,3,2,213,Helicobacter cinaedi,species,Helicobacter cinaedi,primary,False,213,Helicobacter cinaedi,species,True
Helicobacter,heilmannii,True,5,1,35817,Helicobacter heilmannii,species,Helicobacter heilmannii,primary,False,35817,Helicobacter heilmannii,species,True
Helicobacter,pullorum,True,5,2,35818,Helicobacter pullorum,species,Helicobacter pullorum,primary,False,35818,Helicobacter pullorum,species,True
Helicobacter,pylori,True,487,396,210,Helicobacter pylori,species,Helicobacter pylori,primary,False,210,Helicobacter pylori,species,True
Helicobacter,suis,True,2,2,104628,Helicobacter suis,species,Helicobacter suis,primary,False,104628,Helicobacter suis,species,True
Helicobacter,trogontum,True,2,1,50960,Helicobacter trogontum,species,Helicobacter trogontum,primary,False,50960,Helicobacter trogontum,species,True
Helicobacter,typhlonius,True,2,1,76936,Helicobacter typhlonius,species,Helicobacter typhlonius,primary,False,76936,Helicobacter typhlonius,species,True
Herbaspirillum,chlorophenolicum,True,2,2,211589,Herbaspirillum chlorophenolicum,species,Herbaspirillum chlorophenolicum,primary,False,211589,Herbaspirillum chlorophenolicum,species,True
Herbaspirillum,rubrisubalbicans,True,4,4,80842,Herbaspirillum rubrisubalbicans,species,Herbaspirillum rubrisubalbicans,primary,False,80842,Herbaspirillum rubrisubalbicans,species,True
Herbaspirillum,seropedicae,True,2,2,964,Herbaspirillum seropedicae,species,Herbaspirillum seropedicae,primary,False,964,Herbaspirillum seropedicae,species,True
Histophilus,somni,True,2,2,731,Histophilus somni,species,Histophilus somni,primary,False,731,Histophilus somni,species,True
Hungatella,hathewayi,True,3,3,154046,Hungatella hathewayi,species,Hungatella hathewayi,primary,False,154046,Hungatella hathewayi,species,True
Hydrogenobacter,thermophilus,True,2,1,608538,Hydrogenobacter thermophilus TK-6,strain,Hydrogenobacter thermophilus,primary,False,940,Hydrogenobacter thermophilus,species,True
Hydrogenophaga,intermedia,True,2,2,65786,Hydrogenophaga intermedia,species,Hydrogenophaga intermedia,primary,False,65786,Hydrogenophaga intermedia,species,True
Hydrogenovibrio,marinus,True,2,2,28885,Hydrogenovibrio marinus,species,Hydrogenovibrio marinus,primary,False,28885,Hydrogenovibrio marinus,species,True
Idiomarina,loihiensis,True,2,2,135577,Idiomarina loihiensis,species,Idiomarina loihiensis,primary,False,135577,Idiomarina loihiensis,species,True
Intestinimonas,butyriciproducens,True,2,1,1297617,Intestinimonas butyriciproducens,species,Intestinimonas butyriciproducens,primary,False,1297617,Intestinimonas butyriciproducens,species,True
Janthinobacterium,agaricidamnosum,True,2,1,1349767,Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628,strain,Janthinobacterium agaricidamnosum,primary,False,55508,Janthinobacterium agaricidamnosum,species,True
Jejuia,pallidilutea,True,3,1,504487,Jejuia pallidilutea,species,Jejuia pallidilutea,primary,False,504487,Jejuia pallidilutea,species,True
Jeotgalibaca,dankookensis,True,2,1,708126,Jeotgalibaca dankookensis,species,Jeotgalibaca dankookensis,primary,False,708126,Jeotgalibaca dankookensis,species,True
Jonquetella,anthropi,True,2,2,428712,Jonquetella anthropi,species,Jonquetella anthropi,primary,False,428712,Jonquetella anthropi,species,True
Kandleria,vitulina,True,4,3,1630,Kandleria vitulina,species,Kandleria vitulina,primary,False,1630,Kandleria vitulina,species,True
Ketogulonicigenium,vulgare,True,3,3,92945,Ketogulonicigenium vulgare,species,Ketogulonicigenium vulgare,primary,False,92945,Ketogulonicigenium vulgare,species,True
Kinetoplastibacterium,blastocrithidii,True,2,2,233181,Candidatus Kinetoplastibacterium blastocrithidii,species,Candidatus Kinetoplastibacterium blastocrithidii,primary,False,233181,Candidatus Kinetoplastibacterium blastocrithidii,species,True
Kinetoplastibacterium,crithidii,True,2,2,33056,Candidatus Kinetoplastibacterium crithidii,species,Candidatus Kinetoplastibacterium crithidii,primary,False,33056,Candidatus Kinetoplastibacterium crithidii,species,True
Kingella,kingae,True,44,43,504,Kingella kingae,species,Kingella kingae,primary,False,504,Kingella kingae,species,True
Kitasatospora,setae,True,2,2,2066,Kitasatospora setae,species,Kitasatospora setae,primary,False,2066,Kitasatospora setae,species,True
Klebsiella,[Enterobacter] aerogenes,False,108,16,548,Klebsiella aerogenes,species,Enterobacter aerogenes,Synonym,True,548,Klebsiella aerogenes,species,True
Klebsiella,oxytoca,True,30,15,571,Klebsiella oxytoca,species,Klebsiella oxytoca,primary,False,571,Klebsiella oxytoca,species,True
Klebsiella,pneumoniae,True,877,355,573,Klebsiella pneumoniae,species,Klebsiella pneumoniae,primary,False,573,Klebsiella pneumoniae,species,True
Klebsiella,variicola,True,6,1,244366,Klebsiella variicola,species,Klebsiella variicola,primary,False,244366,Klebsiella variicola,species,True
Kocuria,kristinae,True,8,2,37923,Rothia kristinae,species,Kocuria kristinae,Synonym,False,37923,Rothia kristinae,species,True
Kocuria,palustris,True,4,2,71999,Kocuria palustris,species,Kocuria palustris,primary,False,71999,Kocuria palustris,species,True
