id,name,rank,isroot,isleaf,ncbi_id,threshold,diameter,inferred_threshold_method,min_inter_dist,min_inter_taxon_id,min_inter_taxon_name,min_inter_overlaps_diameter
618,Paracoccus pantotrophus,species,False,True,82367,0.244502991437912,0.24450299,diameter,0.9653752,619,Paracoccus sanguinis,False
619,Paracoccus sanguinis,species,False,True,1545044,0.6341692209243774,0.6341692,diameter,0.9653752,618,Paracoccus pantotrophus,False
620,Thermus aquaticus,species,False,True,271,0.3701635301113128,0.37016353,diameter,0.9041574,621,Thermus thermophilus,False
621,Thermus thermophilus,species,False,True,274,0.3069024384021759,0.30690244,diameter,0.57703775,623,Thermus parvatiensis,False
622,Thermus scotoductus,species,False,True,37636,0.6328302025794983,0.6328302,diameter,0.91792583,623,Thermus parvatiensis,False
623,Thermus parvatiensis,species,False,True,456163,0.2329615801572799,0.23296158,diameter,0.57703775,621,Thermus thermophilus,False
624,Thermus oshimai,species,False,True,56957,0.328166514635086,0.3281665,diameter,0.9054969,620,Thermus aquaticus,False
625,Comamonas testosteroni,species,False,True,285,0.8039378523826599,0.80393785,diameter,0.9740729,626,Comamonas aquatica,False
626,Comamonas aquatica,species,False,True,225991,0.5509385466575623,0.55093855,diameter,0.9740729,625,Comamonas testosteroni,False
627,Pseudomonas psychrotolerans,species,False,True,237610,0.4632582366466522,0.46325824,diameter,0.9725316,645,Pseudomonas citronellolis,False
628,Pseudomonas aeruginosa,species,False,True,287,0.5583657622337341,0.55836576,diameter,0.94314957,645,Pseudomonas citronellolis,False
629,Pseudomonas fluorescens,species,False,True,294,0.8,0.976624,custom,0.89655536,648,Pseudomonas tolaasii,True
630,Pseudomonas fragi,species,False,True,296,0.009447525255382,0.009447525,diameter,0.93263394,659,Pseudomonas psychrophila,False
631,Pseudomonas oleovorans,species,False,True,301,0.0033364472910761,0.0033364473,diameter,0.9572212,639,Pseudomonas alcaligenes,False
632,Pseudomonas putida,species,False,False,303,,0.88675135,,0.8334536,640,Pseudomonas monteilii,True
633,Pseudomonas stutzeri,species,False,True,316,0.8917026191949844,0.90746164,min_inter,0.93863434,635,Pseudomonas balearica,False
634,Pseudomonas syringae,species,False,False,317,,0.9149606,,0.2951006,1899,Pseudomonas amygdali subgroup 3,True
635,Pseudomonas balearica,species,False,True,74829,0.399883508682251,0.3998835,diameter,0.93863434,633,Pseudomonas stutzeri,False
636,Pseudomonas fuscovaginae,species,False,True,50340,0.8842888474464417,0.88428885,diameter,0.94795316,651,Pseudomonas agarici,False
637,Pseudomonas parafulva,species,False,True,157782,0.6,0.9419477,custom,0.7180643,657,Pseudomonas fulva,True
638,Pseudomonas thermotolerans,species,False,True,157784,0.3072708249092102,0.30727082,diameter,0.9572076,628,Pseudomonas aeruginosa,False
639,Pseudomonas alcaligenes,species,False,True,43263,0.8,0.9618239,custom,0.95133543,628,Pseudomonas aeruginosa,True
640,Pseudomonas monteilii,species,False,True,76759,0.0057663689367473,0.005766369,diameter,0.8334536,1889,Pseudomonas putida subgroup 3,False
641,Pseudomonas veronii,species,False,True,76761,0.5143950581550598,0.51439506,diameter,0.9026047,629,Pseudomonas fluorescens,False
642,Pseudomonas helleri,species,False,True,1608996,0.5188015103340149,0.5188015,diameter,0.9460799,630,Pseudomonas fragi,False
643,Pseudomonas mediterranea,species,False,True,183795,0.2206019610166549,0.22060196,diameter,0.78240466,656,Pseudomonas corrugata,False
644,Pseudomonas poae,species,False,True,200451,0.3504882454872131,0.35048825,diameter,0.91449946,629,Pseudomonas fluorescens,False
645,Pseudomonas citronellolis,species,False,True,53408,0.4206562042236328,0.4206562,diameter,0.9358864,652,Pseudomonas nitroreducens,False
646,Pseudomonas coronafaciens,species,False,True,53409,0.3797346651554107,0.37973467,diameter,0.89771366,1903,Pseudomonas syringae subgroup 2,False
647,Pseudomonas savastanoi,species,False,False,29438,,0.48988616,,0.29782194,1898,Pseudomonas amygdali subgroup 2,True
648,Pseudomonas tolaasii,species,False,True,29442,0.2923029363155365,0.29230294,diameter,0.89655536,629,Pseudomonas fluorescens,False
649,Pseudomonas plecoglossicida,species,False,True,70775,0.0913972854614257,0.091397285,diameter,0.908845,1888,Pseudomonas putida subgroup 2,False
650,Pseudomonas avellanae,species,False,True,46257,0.1155812889337539,0.11558129,diameter,0.4798678,1902,Pseudomonas syringae subgroup 1,False
651,Pseudomonas agarici,species,False,True,46677,0.1997288763523101,0.19972888,diameter,0.94795316,636,Pseudomonas fuscovaginae,False
652,Pseudomonas nitroreducens,species,False,True,46680,0.0145730888471007,0.014573089,diameter,0.9358864,645,Pseudomonas citronellolis,False
653,Pseudomonas syringae group genomosp. 7,species,False,True,251699,0.2610358595848083,0.26103586,diameter,0.8649233,1890,Pseudomonas savastanoi subgroup 1,False
654,Pseudomonas chlororaphis,species,False,True,587753,0.7118006944656372,0.7118007,diameter,0.919022,629,Pseudomonas fluorescens,False
655,Pseudomonas amygdali,species,False,False,47877,,0.52244425,,0.2951006,1905,Pseudomonas syringae subgroup 4,True
656,Pseudomonas corrugata,species,False,True,47879,0.222442477941513,0.22244248,diameter,0.78240466,643,Pseudomonas mediterranea,False
657,Pseudomonas fulva,species,False,True,47880,0.0033769954461604,0.0033769954,diameter,0.7180643,637,Pseudomonas parafulva,False
658,Pseudomonas abietaniphila,species,False,True,89065,0.0028799143619835,0.0028799144,diameter,0.9711716,1889,Pseudomonas putida subgroup 3,False
659,Pseudomonas psychrophila,species,False,True,122355,0.2479140907526016,0.24791409,diameter,0.93263394,630,Pseudomonas fragi,False
660,Thermotoga maritima,species,False,True,2336,0.0150684928521513,0.015068493,diameter,0.93330204,661,Thermotoga neapolitana,False
661,Thermotoga neapolitana,species,False,True,2337,0.0025456089060753,0.002545609,diameter,0.93330204,660,Thermotoga maritima,False
662,Thauera linaloolentis,species,False,True,76112,0.0041606659069657,0.004160666,diameter,0.9809359,1533,Rubrivivax benzoatilyticus,False
663,Roseomonas mucosa,species,False,True,207340,0.3762376308441162,0.37623763,diameter,0.975658,1855,Aurantimonas coralicida,False
664,Marinagarivorans algicola,species,False,True,1513270,0.2114578932523727,0.2114579,diameter,0.9904294,937,Vibrio cholerae,False
665,Desulfocurvibacter africanus,species,False,True,873,0.6428963541984558,0.64289635,diameter,0.9869974,1135,Desulfovibrio gigas,False
666,Geobacillus thermodenitrificans,species,False,True,33940,0.1842510551214218,0.18425106,diameter,0.948529,668,Geobacillus stearothermophilus,False
667,Geobacillus thermoleovorans,species,False,True,33941,0.347423791885376,0.3474238,diameter,0.72734183,669,Geobacillus kaustophilus,False
668,Geobacillus stearothermophilus,species,False,True,1422,0.6124794483184814,0.61247945,diameter,0.79437137,667,Geobacillus thermoleovorans,False
669,Geobacillus kaustophilus,species,False,True,1462,0.2295097410678863,0.22950974,diameter,0.72734183,667,Geobacillus thermoleovorans,False
670,Brevundimonas diminuta,species,False,True,293,0.4556882381439209,0.45568824,diameter,0.9767677,504,Caulobacter henricii,False
671,Hydrogenophaga intermedia,species,False,True,65786,0.033665657043457,0.033665657,diameter,0.97050333,728,Alicycliphilus denitrificans,False
672,Chania multitudinisentens,species,False,True,1639108,0.0005545081803575,0.0005545082,diameter,0.97056776,886,Serratia fonticola,False
673,Akkermansia muciniphila,species,False,True,239935,0.2524214088916778,0.2524214,diameter,0.9944711,1847,Nocardiopsis dassonvillei,False
674,Sulfurospirillum cavolei,species,False,True,366522,0.6762281656265259,0.67622817,diameter,0.9956932,578,Helicobacter pylori,False
675,Xylella fastidiosa,species,False,True,2371,0.598002016544342,0.598002,diameter,0.9943929,1518,Stenotrophomonas acidaminiphila,False
676,Lactobacillus ingluviei,species,False,True,148604,0.5752466320991516,0.57524663,diameter,0.9874696,677,Lactobacillus reuteri,False
677,Lactobacillus reuteri,species,False,True,1598,0.7485598921775818,0.7485599,diameter,0.97795784,678,Limosilactobacillus fermentum,False
678,Limosilactobacillus fermentum,species,False,True,1613,0.6238455176353455,0.6238455,diameter,0.97795784,677,Lactobacillus reuteri,False
679,Limosilactobacillus oris,species,False,True,1632,0.3984597325325012,0.39845973,diameter,0.909512,683,Lactobacillus antri,False
680,Lactobacillus vaginalis,species,False,True,1633,0.013839891180396,0.013839891,diameter,0.9825466,677,Lactobacillus reuteri,False
681,Lactobacillus panis,species,False,True,47493,0.0041779819875955,0.004177982,diameter,0.9782632,683,Lactobacillus antri,False
682,Lactobacillus gastricus,species,False,True,227942,0.6658982634544373,0.66589826,diameter,0.99037653,685,Lactobacillus equigenerosi,False
683,Lactobacillus antri,species,False,True,227943,0.0043541365303099,0.0043541365,diameter,0.909512,679,Limosilactobacillus oris,False
684,Lactobacillus mucosae,species,False,True,97478,0.5931715965270996,0.5931716,diameter,0.98893803,678,Limosilactobacillus fermentum,False
685,Lactobacillus equigenerosi,species,False,True,417373,0.0154513418674469,0.015451342,diameter,0.99037653,682,Lactobacillus gastricus,False
686,Sporomusa ovata,species,False,True,2378,0.0076793604530394,0.0076793605,diameter,0.9939956,1555,Clostridium sporogenes,False
687,Xanthomonas perforans,species,False,True,442694,0.2061002701520919,0.20610027,diameter,0.3830315,694,Xanthomonas euvesicatoria,False
688,Xanthomonas campestris,species,False,True,339,0.4098207056522369,0.4098207,diameter,0.91350603,695,Xanthomonas arboricola,False
689,Xanthomonas translucens,species,False,True,343,0.7259479761123657,0.725948,diameter,0.9076843,697,Xanthomonas sacchari,False
690,Xanthomonas citri,species,False,True,346,0.6606899499893188,0.66068995,diameter,0.71183664,692,Xanthomonas phaseoli,False
691,Xanthomonas oryzae,species,False,True,347,0.6014387011528015,0.6014387,diameter,0.8394624,698,Xanthomonas vasicola,False
692,Xanthomonas phaseoli,species,False,True,1985254,0.5787857174873352,0.5787857,diameter,0.71183664,690,Xanthomonas citri,False
693,Xanthomonas albilineans,species,False,True,29447,0.4617559313774109,0.46175593,diameter,0.9496913,697,Xanthomonas sacchari,False
694,Xanthomonas euvesicatoria,species,False,True,456327,0.1673057228326797,0.16730572,diameter,0.3830315,687,Xanthomonas perforans,False
695,Xanthomonas arboricola,species,False,True,56448,0.5616774559020996,0.56167746,diameter,0.87203175,696,Xanthomonas hortorum,False
696,Xanthomonas hortorum,species,False,True,56454,0.1214902773499488,0.12149028,diameter,0.87203175,695,Xanthomonas arboricola,False
697,Xanthomonas sacchari,species,False,True,56458,0.006778129376471,0.0067781294,diameter,0.9076843,689,Xanthomonas translucens,False
698,Xanthomonas vasicola,species,False,True,56459,0.4098665118217468,0.4098665,diameter,0.8394624,691,Xanthomonas oryzae,False
699,Xanthomonas vesicatoria,species,False,True,56460,0.3734062016010284,0.3734062,diameter,0.88804394,696,Xanthomonas hortorum,False
700,Bergeyella zoohelcum,species,False,True,1015,0.4764420986175537,0.4764421,diameter,0.9908654,1176,Capnocytophaga canimorsus,False
701,Phocaeicola vulgatus,species,False,True,821,0.4653255343437195,0.46532553,diameter,0.6942887,703,Phocaeicola dorei,False
702,Phocaeicola coprophilus,species,False,True,387090,0.0208581648766994,0.020858165,diameter,0.9696131,1056,Bacteroides fragilis,False
703,Phocaeicola dorei,species,False,True,357276,0.4300751984119415,0.4300752,diameter,0.6942887,701,Phocaeicola vulgatus,False
704,Phocaeicola massiliensis,species,False,True,204516,0.0090298429131507,0.009029843,diameter,0.9571748,701,Phocaeicola vulgatus,False
705,Phocaeicola barnesiae,species,False,True,376804,0.00688964035362,0.0068896404,diameter,0.9827755,819,Parabacteroides merdae,False
706,Marinilabilia salmonicolor,species,False,True,989,0.006437768228352,0.006437768,diameter,0.99559724,564,Saccharicrinis fermentans,False
707,Kutzneria albida,species,False,True,43357,0.0070178904570639,0.0070178905,diameter,0.9714851,1747,Amycolatopsis vancoresmycina,False
708,Azotobacter vinelandii,species,False,True,354,0.2133098840713501,0.21330988,diameter,0.9734181,638,Pseudomonas thermotolerans,False
709,Agrobacterium tumefaciens,species,False,True,358,0.9212276637554168,0.9270978,min_inter,0.96971333,722,Rhizobium etli,False
710,Thermosipho africanus,species,False,True,2421,0.3556397259235382,0.35563973,diameter,0.99495304,1717,Thermoanaerobacter thermocopriae,False
711,Terrisporobacter glycolicus,species,False,True,36841,0.0104594696313142,0.01045947,diameter,0.9832098,809,Paeniclostridium sordellii,False
712,Bradyrhizobium japonicum,species,False,True,375,0.6800041794776917,0.6800042,diameter,0.83896655,716,Bradyrhizobium diazoefficiens,False
713,Bradyrhizobium yuanmingense,species,False,True,108015,0.5919435620307922,0.59194356,diameter,0.8787025,715,Bradyrhizobium liaoningense,False
714,Bradyrhizobium valentinum,species,False,True,1518501,0.2200040817260742,0.22000408,diameter,0.9624119,717,Bradyrhizobium elkanii,False
715,Bradyrhizobium liaoningense,species,False,True,43992,0.0588605590164661,0.05886056,diameter,0.877193,716,Bradyrhizobium diazoefficiens,False
716,Bradyrhizobium diazoefficiens,species,False,True,1355477,0.436346560716629,0.43634656,diameter,0.83896655,712,Bradyrhizobium japonicum,False
717,Bradyrhizobium elkanii,species,False,True,29448,0.7412480115890503,0.741248,diameter,0.94511163,716,Bradyrhizobium diazoefficiens,False
718,Wenxinia marina,species,False,True,390641,0.004814876243472,0.0048148762,diameter,0.9768791,619,Paracoccus sanguinis,False
719,Teredinibacter turnerae,species,False,True,2426,0.8020896911621094,0.8020897,diameter,0.9957272,1159,Herbaspirillum rubrisubalbicans,False
720,Rhizobium leguminosarum,species,False,True,384,0.8048612475395203,0.80486125,diameter,0.8695652,722,Rhizobium etli,False
721,Rhizobium alamii,species,False,True,492774,0.0074848709627985,0.007484871,diameter,0.9439188,720,Rhizobium leguminosarum,False
722,Rhizobium etli,species,False,True,29449,0.8260869294404983,0.8663273,min_inter,0.8695652,720,Rhizobium leguminosarum,False
723,Rhizobium mesoamericanum,species,False,True,1079800,0.6087173223495483,0.6087173,diameter,0.9659982,722,Rhizobium etli,False
724,Caballeronia zhejiangensis,species,False,True,871203,0.1276300102472305,0.12763001,diameter,0.97209406,1739,Paraburkholderia caribensis,False
725,Propionimicrobium lymphophilum,species,False,True,33012,0.4546026289463043,0.45460263,diameter,0.9928997,1715,Propionibacterium acidifaciens,False
726,[Clostridium] innocuum,species,False,True,1522,0.5127498507499695,0.51274985,diameter,0.98304677,965,Faecalitalea cylindroides,False
727,Caldibacillus debilis,species,False,True,301148,0.3627764284610748,0.36277643,diameter,0.989938,668,Geobacillus stearothermophilus,False
728,Alicycliphilus denitrificans,species,False,True,179636,0.4314164519309997,0.43141645,diameter,0.96681434,892,Acidovorax avenae,False
729,Anaerostipes hadrus,species,False,True,649756,0.5115271806716919,0.5115272,diameter,0.98448545,1148,Dorea formicigenerans,False
730,Methylobacterium aquaticum,species,False,True,270351,0.0396183915436267,0.03961839,diameter,0.4177849,731,Methylobacterium platani,False
731,Methylobacterium platani,species,False,True,427683,0.0391048304736614,0.03910483,diameter,0.4177849,730,Methylobacterium aquaticum,False
732,Methylobacterium radiotolerans,species,False,True,31998,0.4087493419647217,0.40874934,diameter,0.96247417,1234,Methylorubrum extorquens,False
733,Komagataeibacter hansenii,species,False,True,436,0.036923561245203,0.03692356,diameter,0.96792364,735,Komagataeibacter europaeus,False
734,Komagataeibacter intermedius,species,False,True,66229,0.1275464445352554,0.12754644,diameter,0.8579286,735,Komagataeibacter europaeus,False
735,Komagataeibacter europaeus,species,False,True,33995,0.4698353707790375,0.46983537,diameter,0.8579286,734,Komagataeibacter intermedius,False
736,Methylococcus capsulatus,species,False,True,414,0.2949492037296295,0.2949492,diameter,0.9879025,1532,Rubrivivax gelatinosus,False
737,Fulvimarina pelagi,species,False,True,217511,0.0016273392830044,0.0016273393,diameter,0.9801495,1855,Aurantimonas coralicida,False
738,Methylobacter tundripaludum,species,False,True,173365,0.6630164980888367,0.6630165,diameter,0.9944047,1904,Pseudomonas syringae subgroup 3,False
